input_product_code,input_type,input_product_sys_id,dipakai_oleh_n_parent,perilaku,cost_hulu_tersedia,status_cost_hulu
CSTPOY2606002152,POY,2239,1,GAGAL - selalu unit_cost=1,3.002086,CALCULATED
CSTPOY2606002153,POY,2240,1,GAGAL - selalu unit_cost=1,3.002086,CALCULATED
CSTPOY2606002154,POY,2241,1,GAGAL - selalu unit_cost=1,3.007237,CALCULATED
CSTPOY2606002155,POY,2242,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002156,POY,2243,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002157,POY,2244,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002160,POY,2247,1,GAGAL - selalu unit_cost=1,2.976374,CALCULATED
CSTPOY2606002161,POY,2248,1,GAGAL - selalu unit_cost=1,2.976374,CALCULATED
CSTPOY2606002162,POY,2249,1,GAGAL - selalu unit_cost=1,3.001674,CALCULATED
CSTPOY2606002163,POY,2250,1,GAGAL - selalu unit_cost=1,2.999923,CALCULATED
CSTPOY2606002164,POY,2251,1,GAGAL - selalu unit_cost=1,2.995908,CALCULATED
CSTPOY2606002166,POY,2253,1,GAGAL - selalu unit_cost=1,3.006207,CALCULATED
CSTPOY2606002167,POY,2254,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002168,POY,2255,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002169,POY,2256,1,GAGAL - selalu unit_cost=1,2.986649,CALCULATED
CSTPOY2606002170,POY,2257,1,GAGAL - selalu unit_cost=1,3.007237,CALCULATED
CSTPOY2606002171,POY,2258,1,GAGAL - selalu unit_cost=1,3.007237,CALCULATED
CSTPOY2606002172,POY,2259,1,GAGAL - selalu unit_cost=1,2.986649,CALCULATED
CSTPOY2606002173,POY,2260,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002174,POY,2261,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002175,POY,2262,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002176,POY,2263,1,GAGAL - selalu unit_cost=1,3.002086,CALCULATED
CSTPOY2606002177,POY,2264,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002178,POY,2265,1,GAGAL - selalu unit_cost=1,2.976374,CALCULATED
CSTPOY2606002179,POY,2266,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002180,POY,2267,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002181,POY,2268,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002182,POY,2269,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002183,POY,2270,1,GAGAL - selalu unit_cost=1,3.002086,CALCULATED
CSTPOY2606002184,POY,2271,1,GAGAL - selalu unit_cost=1,2.996937,CALCULATED
CSTPOY2606002185,POY,2272,1,GAGAL - selalu unit_cost=1,3.000850,CALCULATED
CSTPOY2606002193,POY,2280,1,GAGAL - selalu unit_cost=1,3.108047,CALCULATED
CSTPOY2606002203,POY,2290,1,GAGAL - selalu unit_cost=1,3.103837,CALCULATED
CSTPOY2606002212,POY,2299,1,GAGAL - selalu unit_cost=1,3.098089,CALCULATED
CSTPOY2606002216,POY,2303,1,GAGAL - selalu unit_cost=1,3.099833,CALCULATED
CSTPOY2606002217,POY,2304,1,GAGAL - selalu unit_cost=1,3.101886,CALCULATED
CSTPOY2606002219,POY,2306,1,GAGAL - selalu unit_cost=1,3.109075,CALCULATED
CSTPOY2606002220,POY,2307,1,GAGAL - selalu unit_cost=1,3.100962,CALCULATED
CSTPOY2606002222,POY,2309,1,GAGAL - selalu unit_cost=1,3.109691,CALCULATED
CSTPOY2606002223,POY,2310,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002224,POY,2311,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002225,POY,2312,1,GAGAL - selalu unit_cost=1,3.109691,CALCULATED
CSTPOY2606002226,POY,2313,1,GAGAL - selalu unit_cost=1,3.109691,CALCULATED
CSTPOY2606002227,POY,2314,1,GAGAL - selalu unit_cost=1,3.114624,CALCULATED
CSTPOY2606002228,POY,2315,1,GAGAL - selalu unit_cost=1,3.087733,CALCULATED
CSTPOY2606002229,POY,2316,1,GAGAL - selalu unit_cost=1,3.103015,CALCULATED
CSTPOY2606002230,POY,2317,1,GAGAL - selalu unit_cost=1,3.105582,CALCULATED
CSTPOY2606002231,POY,2318,1,GAGAL - selalu unit_cost=1,3.112260,CALCULATED
CSTPOY2606002232,POY,2319,1,GAGAL - selalu unit_cost=1,3.115961,CALCULATED
CSTPOY2606002235,POY,2322,1,GAGAL - selalu unit_cost=1,3.108150,CALCULATED
CSTPOY2606002236,POY,2323,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002237,POY,2324,1,GAGAL - selalu unit_cost=1,3.110205,CALCULATED
CSTPOY2606002238,POY,2325,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002239,POY,2326,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002240,POY,2327,1,GAGAL - selalu unit_cost=1,3.099423,CALCULATED
CSTPOY2606002241,POY,2328,1,GAGAL - selalu unit_cost=1,3.097679,CALCULATED
CSTPOY2606002244,POY,2331,1,GAGAL - selalu unit_cost=1,3.105788,CALCULATED
CSTPOY2606002245,POY,2332,1,GAGAL - selalu unit_cost=1,3.107636,CALCULATED
CSTPOY2606002246,POY,2333,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002248,POY,2335,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002249,POY,2336,1,GAGAL - selalu unit_cost=1,3.078927,CALCULATED
CSTPOY2606002250,POY,2337,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002251,POY,2338,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002252,POY,2339,1,GAGAL - selalu unit_cost=1,3.112466,CALCULATED
CSTPOY2606002253,POY,2340,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002254,POY,2341,1,GAGAL - selalu unit_cost=1,3.104555,CALCULATED
CSTPOY2606002255,POY,2342,1,GAGAL - selalu unit_cost=1,3.099423,CALCULATED
CSTPOY2606002257,POY,2344,1,GAGAL - selalu unit_cost=1,3.163201,CALCULATED
CSTPOY2606002268,POY,2355,1,GAGAL - selalu unit_cost=1,3.246981,CALCULATED
CSTPOY2606002269,POY,2356,1,GAGAL - selalu unit_cost=1,3.244789,CALCULATED
CSTPOY2606002270,POY,2357,1,GAGAL - selalu unit_cost=1,3.255957,CALCULATED
CSTPOY2606002271,POY,2358,1,GAGAL - selalu unit_cost=1,3.250471,CALCULATED
CSTPOY2606002272,POY,2359,1,GAGAL - selalu unit_cost=1,3.247380,CALCULATED
CSTPOY2606002273,POY,2360,1,GAGAL - selalu unit_cost=1,3.242198,CALCULATED
CSTPOY2606002275,POY,2362,1,GAGAL - selalu unit_cost=1,3.231747,CALCULATED
CSTPOY2606002276,POY,2363,1,GAGAL - selalu unit_cost=1,3.241501,CALCULATED
CSTPOY2606002277,POY,2364,1,GAGAL - selalu unit_cost=1,3.237518,CALCULATED
CSTPOY2606002278,POY,2365,1,GAGAL - selalu unit_cost=1,3.233040,CALCULATED
CSTPOY2606002280,POY,2367,1,GAGAL - selalu unit_cost=1,3.233936,CALCULATED
CSTPOY2606002282,POY,2369,1,GAGAL - selalu unit_cost=1,3.244789,CALCULATED
CSTPOY2606002283,POY,2370,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002284,POY,2371,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002285,POY,2372,1,GAGAL - selalu unit_cost=1,3.239509,CALCULATED
CSTPOY2606002286,POY,2373,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002287,POY,2374,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002288,POY,2375,1,GAGAL - selalu unit_cost=1,3.216645,CALCULATED
CSTPOY2606002289,POY,2376,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002290,POY,2377,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002291,POY,2378,1,GAGAL - selalu unit_cost=1,3.228366,CALCULATED
CSTPOY2606002292,POY,2379,1,GAGAL - selalu unit_cost=1,3.254461,CALCULATED
CSTPOY2606002293,POY,2380,1,GAGAL - selalu unit_cost=1,3.238514,CALCULATED
CSTPOY2606002295,POY,2382,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002296,POY,2383,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002297,POY,2384,1,GAGAL - selalu unit_cost=1,3.222900,CALCULATED
CSTPOY2606002298,POY,2385,1,GAGAL - selalu unit_cost=1,3.231548,CALCULATED
CSTPOY2606002299,POY,2386,1,GAGAL - selalu unit_cost=1,3.252864,CALCULATED
CSTPOY2606002300,POY,2387,1,GAGAL - selalu unit_cost=1,3.250072,CALCULATED
CSTPOY2606002301,POY,2388,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002302,POY,2389,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002303,POY,2390,1,GAGAL - selalu unit_cost=1,3.212676,CALCULATED
CSTPOY2606002311,POY,2398,1,GAGAL - selalu unit_cost=1,3.252864,CALCULATED
CSTPOY2606002312,POY,2399,1,GAGAL - selalu unit_cost=1,3.240704,CALCULATED
CSTPOY2606002314,POY,2401,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002315,POY,2402,1,GAGAL - selalu unit_cost=1,3.214660,CALCULATED
CSTPOY2606002316,POY,2403,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002317,POY,2404,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002318,POY,2405,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002319,POY,2406,1,GAGAL - selalu unit_cost=1,3.214660,CALCULATED
CSTPOY2606002320,POY,2407,1,GAGAL - selalu unit_cost=1,3.224589,CALCULATED
CSTPOY2606002321,POY,2408,1,GAGAL - selalu unit_cost=1,3.214660,CALCULATED
CSTPOY2606002324,POY,2411,1,GAGAL - selalu unit_cost=1,3.211684,CALCULATED
CSTPOY2606002327,POY,2414,1,GAGAL - selalu unit_cost=1,3.214660,CALCULATED
CSTPOY2606002328,POY,2415,1,GAGAL - selalu unit_cost=1,3.214660,CALCULATED
CSTPOY2606002329,POY,2416,1,GAGAL - selalu unit_cost=1,3.245486,CALCULATED
CSTPOY2606002330,POY,2417,1,GAGAL - selalu unit_cost=1,3.204746,CALCULATED
CSTPOY2606002331,POY,2418,1,GAGAL - selalu unit_cost=1,3.204746,CALCULATED
CSTPOY2606002332,POY,2419,1,GAGAL - selalu unit_cost=1,3.242497,CALCULATED
CSTPOY2606002333,POY,2420,1,GAGAL - selalu unit_cost=1,3.250969,CALCULATED
CSTPOY2606002334,POY,2421,1,GAGAL - selalu unit_cost=1,3.253563,CALCULATED
CSTPOY2606002335,POY,2422,1,GAGAL - selalu unit_cost=1,3.232841,CALCULATED
CSTPOY2606002336,POY,2423,1,GAGAL - selalu unit_cost=1,3.253962,CALCULATED
CSTPOY2606002337,POY,2424,1,GAGAL - selalu unit_cost=1,3.254461,CALCULATED
CSTPOY2606002338,POY,2425,1,GAGAL - selalu unit_cost=1,3.254461,CALCULATED
CSTPOY2606002340,POY,2427,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002341,POY,2428,1,GAGAL - selalu unit_cost=1,3.224589,CALCULATED
CSTPOY2606002342,POY,2429,1,GAGAL - selalu unit_cost=1,3.242497,CALCULATED
CSTPOY2606002343,POY,2430,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002344,POY,2431,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002345,POY,2432,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002346,POY,2433,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002347,POY,2434,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002348,POY,2435,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002349,POY,2436,1,GAGAL - selalu unit_cost=1,3.234533,CALCULATED
CSTPOY2606002350,POY,2437,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
CSTPOY2606002351,POY,2438,1,GAGAL - selalu unit_cost=1,3.244490,CALCULATED
