fg_product_code,fg_type,fg_name,fg_product_sys_id,input_product_code,input_type,input_product_sys_id,ratio,unit_cost_dipakai_engine,unit_cost_seharusnya,status_cost_hulu,understatement_baris
CSTPTY2606000140,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8027,CSTPOY2606001035,POY,1122,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000305,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8192,CSTPOY2606000413,POY,500,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000399,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8286,CSTPOY2606000633,POY,720,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000526,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8413,CSTPOY2606000611,POY,698,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000525,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8412,CSTPOY2606000604,POY,691,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000400,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8287,CSTPOY2606000634,POY,721,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606002019,PTY,PTY 150/48/RND/DSD/IM/DH/N/2/SZ,9906,CSTPOY2606000620,POY,707,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000524,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8411,CSTPOY2606000603,POY,690,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606002328,PTY,PTY 150/48/RND/DSD/HIM/RWDH/N/2/SZ,10215,CSTPOY2606000404,POY,491,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606003804,PTY,PTY 150/48/RND/DSD/HIM/ACDH/DP/2/SZ,32148,CSTPOY2606000816,POY,903,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606002002,PTY,PTY 150/48/RND/DSD/IM/DH/N/2/SZ,9889,CSTPOY2606000404,POY,491,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001291,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z,9178,CSTPOY2606000775,POY,862,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000476,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8363,CSTPOY2606000766,POY,853,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000251,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8138,CSTPOY2606001370,POY,1457,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001763,PTY,PTY 150/48/RND/DSD/LIM/DH/N/1/Z,9650,CSTPOY2606000692,POY,779,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000112,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7999,CSTPOY2606000810,POY,897,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000462,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8349,CSTPOY2606000717,POY,804,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000252,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8139,CSTPOY2606001371,POY,1458,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000461,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8348,CSTPOY2606000716,POY,803,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000111,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7998,CSTPOY2606000809,POY,896,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000028,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7915,CSTPOY2606000523,POY,610,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001844,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9731,CSTPOY2606000489,POY,576,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001980,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9867,CSTPOY2606001376,POY,1463,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000056,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7943,CSTPOY2606000643,POY,730,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000057,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7944,CSTPOY2606000644,POY,731,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000058,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7945,CSTPOY2606000645,POY,732,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000062,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7949,CSTPOY2606000649,POY,736,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000063,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7950,CSTPOY2606000650,POY,737,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000106,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7993,CSTPOY2606000799,POY,886,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000128,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8015,CSTPOY2606000946,POY,1033,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000130,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8017,CSTPOY2606000948,POY,1035,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000232,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8119,CSTPOY2606001215,POY,1302,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000243,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8130,CSTPOY2606001362,POY,1449,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000244,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8131,CSTPOY2606001363,POY,1450,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000245,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,8132,CSTPOY2606001364,POY,1451,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000275,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8162,CSTPOY2606000418,POY,505,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000385,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8272,CSTPOY2606000599,POY,686,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000405,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8292,CSTPOY2606000640,POY,727,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000406,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8293,CSTPOY2606000641,POY,728,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000443,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8330,CSTPOY2606000688,POY,775,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000444,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8331,CSTPOY2606000689,POY,776,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000447,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8334,CSTPOY2606000620,POY,707,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000450,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8337,CSTPOY2606000700,POY,787,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000451,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8338,CSTPOY2606000701,POY,788,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000471,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8358,CSTPOY2606000757,POY,844,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000472,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8359,CSTPOY2606000758,POY,845,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000474,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8361,CSTPOY2606000760,POY,847,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000475,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8362,CSTPOY2606000765,POY,852,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000496,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8383,CSTPOY2606000789,POY,876,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000497,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8384,CSTPOY2606000790,POY,877,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000498,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8385,CSTPOY2606000792,POY,879,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000508,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8395,CSTPOY2606000806,POY,893,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000605,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8492,CSTPOY2606000973,POY,1060,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000725,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8612,CSTPOY2606000489,POY,576,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000767,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8654,CSTPOY2606001214,POY,1301,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000768,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8655,CSTPOY2606001215,POY,1302,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000842,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8729,CSTPOY2606001382,POY,1469,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000843,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8730,CSTPOY2606001383,POY,1470,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000844,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8731,CSTPOY2606001384,POY,1471,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606000845,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8732,CSTPOY2606001385,POY,1472,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606006078,PTY,PTY 150/48/RND/DSD/HIM/DH/N/4/2Z2S,34143,CSTPOY2606000536,POY,623,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001430,PTY,PTY 150/48/RND/DSD/HIM/LTDH/N/1/Z,9317,CSTPOY2606000489,POY,576,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001547,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z,9434,CSTPOY2606000165,POY,252,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001680,PTY,PTY 150/36/RND/DSD/IM/LTDH/N/1/Z,9567,CSTPOY2606000119,POY,206,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001703,PTY,PTY 150/48/RND/DSD/IM/DH/N/1/Z,9590,CSTPOY2606000523,POY,610,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001851,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9738,CSTPOY2606000536,POY,623,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001859,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9746,CSTPOY2606000674,POY,761,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001860,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9747,CSTPOY2606000675,POY,762,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001861,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9748,CSTPOY2606000676,POY,763,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001884,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9771,CSTPOY2606000764,POY,851,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001885,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9772,CSTPOY2606000763,POY,850,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001923,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9810,CSTPOY2606001194,POY,1281,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001979,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9866,CSTPOY2606001375,POY,1462,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001982,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9869,CSTPOY2606001378,POY,1465,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001983,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9870,CSTPOY2606001379,POY,1466,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001984,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9871,CSTPOY2606001380,POY,1467,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606001985,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9872,CSTPOY2606001381,POY,1468,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606002377,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/S,10264,CSTPOY2606000489,POY,576,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606003355,PTY,PTY 150/48/RND/DSD/IM/DH/SN/2/SZ,31699,CSTPOY2606000775,POY,862,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606003256,PTY,PTY 150/48/RND/DSD/IM/LTDH/N/1/Z,31540,CSTPOY2606000489,POY,576,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606002847,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,28767,CSTPOY2606000451,POY,538,1,1,3.029655,CALCULATED,2.029655
CSTPTY2606003291,PTY,PTY 225/96/RND/DBR/IM/DH/ST/3/ZZZ,31575,CSTPOY2606002474,POY,2561,1,1,3.029525,CALCULATED,2.029525
CSTPTY2606002269,PTY,PTY 700/288/RND/DBR/SIM/ACDH/ST/1/Z,10156,CSTPOY2606002466,POY,2553,1,1,3.029525,CALCULATED,2.029525
CSTPTY2606002281,PTY,PTY 700/288/RND/DBR/SIM/ACDH/ST/1/Z,10168,CSTPOY2606002474,POY,2561,1,1,3.029525,CALCULATED,2.029525
CSTPTY2606002194,PTY,PTY 225/144/TBL/DBR/NI/DH/N/2/SS,10081,CSTPOY2606002069,POY,2156,1,1,3.029464,CALCULATED,2.029464
CSTPTY2606001767,PTY,PTY 150/48/RND/DSD/LIM/DH/N/1/Z,9654,CSTPOY2606000473,POY,560,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606000010,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7897,CSTPOY2606000552,POY,639,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606001709,PTY,PTY 150/48/RND/DSD/IM/DH/N/1/Z,9596,CSTPOY2606000473,POY,560,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606000007,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7894,CSTPOY2606000473,POY,560,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606000293,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8180,CSTPOY2606000445,POY,532,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606002214,PTY,PTY 150/48/RND/DSD/HIM/RWDH/N/1/Z,10101,CSTPOY2606000473,POY,560,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606000482,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8369,CSTPOY2606000473,POY,560,1,1,3.029455,CALCULATED,2.029455
CSTPTY2606002446,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10333,CSTPOY2606002647,POY,2734,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606002459,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10346,CSTPOY2606002660,POY,2747,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606002439,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10326,CSTPOY2606002640,POY,2727,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606002451,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10338,CSTPOY2606002652,POY,2739,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606002452,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10339,CSTPOY2606002653,POY,2740,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606002435,PTY,PTY 150/144/RND/DSD/HIM/DH/N/1/Z,10322,CSTPOY2606002636,POY,2723,1,1,3.029390,CALCULATED,2.029390
CSTPTY2606000604,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8491,CSTPOY2606000972,POY,1059,1,1,3.029355,CALCULATED,2.029355
CSTPTY2606000105,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7992,CSTPOY2606000798,POY,885,1,1,3.029256,CALCULATED,2.029256
CSTPTY2606001892,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9779,CSTPOY2606000892,POY,979,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606002011,PTY,PTY 150/48/RND/DSD/IM/DH/N/2/SZ,9898,CSTPOY2606000531,POY,618,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001848,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9735,CSTPOY2606000531,POY,618,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001574,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z-for Marionette,9461,CSTPOY2606000191,POY,278,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606003354,PTY,PTY 150/48/RND/DSD/IM/DH/SN/2/SZ,31698,CSTPOY2606000762,POY,849,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606000765,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8652,CSTPOY2606000762,POY,849,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001969,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9856,CSTPOY2606001328,POY,1415,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001290,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z,9177,CSTPOY2606000531,POY,618,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606002982,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z,30372,CSTPOY2606000281,POY,368,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606000421,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8308,CSTPOY2606000669,POY,756,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001715,PTY,PTY 150/48/RND/DSD/IM/DH/N/1/Z,9602,CSTPOY2606000669,POY,756,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606000514,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8401,CSTPOY2606000826,POY,913,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606003491,PTY,PTY 150/48/RND/DSD/HIM/DH/SN/2/SZ,31835,CSTPOY2606000762,POY,849,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606001279,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z,9166,CSTPOY2606000820,POY,907,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606000408,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8295,CSTPOY2606000531,POY,618,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606002987,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z-for Marionette,30377,CSTPOY2606000271,POY,358,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606002557,PTY,PTY 150/48/RND/DSD/NI/SH/N/3/SSS,10444,CSTPOY2606000892,POY,979,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606002024,PTY,PTY 150/48/RND/DSD/IM/DH/N/2/SZ,9911,CSTPOY2606000892,POY,979,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606003210,PTY,PTY 150/48/RND/DSD/HIM/ACDH/PP/2/SZ,31494,CSTPOY2606000762,POY,849,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606000069,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7956,CSTPOY2606000669,POY,756,1,1,3.029156,CALCULATED,2.029156
CSTPTY2606003594,PTY,PTY 480/216/TBL/OBR/NI/DH/N/1/S,31938,CSTPOY2606003049,POY,3136,1,1,3.029132,CALCULATED,2.029132
CSTPTY2606004201,PTY,PTY 480/216/TBL/OBR/IM/DH/N/1/S,32545,CSTPOY2606003049,POY,3136,1,1,3.029132,CALCULATED,2.029132
CSTPTY2606000894,PTY,PTY 150/48/RND/OSD/NI/DH/N/1/Z,8781,CSTPOY2606001466,POY,1553,1,1,3.029119,CALCULATED,2.029119
CSTPTY2606001294,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z,9181,CSTPOY2606000682,POY,769,1,1,3.029056,CALCULATED,2.029056
CSTPTY2606000439,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8326,CSTPOY2606000682,POY,769,1,1,3.029056,CALCULATED,2.029056
CSTPTY2606002372,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/S,10259,CSTPOY2606000682,POY,769,1,1,3.029056,CALCULATED,2.029056
CSTATY2606000218,ATY,ATY 540/132/RND/DSD/NIM/DH/N/1/Z,23415,CSTPOY2606000337,POY,424,1,1,3.029056,CALCULATED,2.029056
CSTPTY2606006289,PTY,PTY 225/108/TBL/DBR/NI/DH/N/4/SSSS,34354,CSTPOY2606002680,POY,2767,1,1,3.029051,CALCULATED,2.029051
CSTPTY2606006251,PTY,PTY 150/288/RND/DSD/HIM/DH/N/1/Z,34316,CSTPOY2606002874,POY,2961,1,1,3.028981,CALCULATED,2.028981
CSTPTY2606004398,PTY,PTY 150/48/RND/DSD/NI/DH/DP/1/Z,32742,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606004395,PTY,PTY 150/48/RND/DSD/NI/ACDH/DP/1/Z,32739,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606002222,PTY,PTY 150/48/RND/DSD/HIM/RWDH/N/1/Z,10109,CSTPOY2606000800,POY,887,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606000661,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8548,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606003833,PTY,PTY 150/48/RND/DSD/SIM/ACDH/N/3/ZSZ,32177,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606004285,PTY,PTY 150/48/RND/DSD/SIM/DH/SN/3/ZSZ,32629,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606003882,PTY,PTY 150/48/RND/DSD/NI/ACDH/N/1/Z,32226,CSTPOY2606000906,POY,993,1,1,3.028956,CALCULATED,2.028956
CSTPTY2606000107,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7994,CSTPOY2606000800,POY,887,1,1,3.028956,CALCULATED,2.028956
CSTTTY2606000647,TTY,TTY 170/36-180/RND/BSD/NIM/DH/N/3/SSS,35218,CSTPTY2606005845,PTY,33910,1,1,3.028925,CALCULATED,2.028925
CSTPTY2606001277,PTY,PTY 150/48/RND/DSD/SIM/DH/N/1/Z,9164,CSTPOY2606000392,POY,479,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606000278,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8165,CSTPOY2606000422,POY,509,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606000104,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7991,CSTPOY2606000392,POY,479,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606000257,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8144,CSTPOY2606000392,POY,479,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606003830,PTY,PTY 150/48/RND/DSD/LIM/SH/N/2/SZ,32174,CSTPOY2606000392,POY,479,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606000660,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8547,CSTPOY2606001075,POY,1162,1,1,3.028857,CALCULATED,2.028857
CSTPTY2606004861,PTY,PTY 480/288/TBL/DBR/LIM/GTDH/N/1/S,33357,CSTPOY2606002722,POY,2809,1,1,3.028846,CALCULATED,2.028846
CSTPTY2606002268,PTY,PTY 700/288/RND/DBR/SIM/ACDH/ST/1/Z,10155,CSTPOY2606002465,POY,2552,1,1,3.028805,CALCULATED,2.028805
CSTPTY2606000576,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8463,CSTPOY2606000931,POY,1018,1,1,3.028757,CALCULATED,2.028757
CSTPTY2606002853,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,28773,CSTPOY2606000423,POY,510,1,1,3.028757,CALCULATED,2.028757
CSTPTY2606001260,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z/RW,9147,CSTPOY2606000423,POY,510,1,1,3.028757,CALCULATED,2.028757
CSTPTY2606000506,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8393,CSTPOY2606000804,POY,891,1,1,3.028757,CALCULATED,2.028757
CSTPTY2606003292,PTY,PTY 225/96/RND/DBR/IM/DH/ST/3/ZZZ,31576,CSTPOY2606002470,POY,2557,1,1,3.028702,CALCULATED,2.028702
CSTPTY2606002272,PTY,PTY 700/288/RND/DBR/SIM/ACDH/ST/1/Z,10159,CSTPOY2606002470,POY,2557,1,1,3.028702,CALCULATED,2.028702
CSTPTY2606002271,PTY,PTY 700/288/RND/DBR/SIM/ACDH/ST/1/Z,10158,CSTPOY2606002468,POY,2555,1,1,3.028702,CALCULATED,2.028702
CSTPTY2606000019,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7906,CSTPOY2606000546,POY,633,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000412,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8299,CSTPOY2606000658,POY,745,1,1,3.028657,CALCULATED,2.028657
CSTATY2606000216,ATY,ATY 540/132/RND/DSD/NIM/DH/N/1/Z,23413,CSTPOY2606000339,POY,426,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000516,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8403,CSTPOY2606000828,POY,915,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000018,PTY,PTY 150/48/RND/DSD/HIM/DH/N/1/Z,7905,CSTPOY2606000547,POY,634,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000389,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8276,CSTPOY2606000609,POY,696,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000634,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8521,CSTPOY2606001003,POY,1090,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606001975,PTY,PTY 150/48/RND/DSD/HIM/DH/N/2/SZ,9862,CSTPOY2606000828,POY,915,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606001548,PTY,PTY 150/36/RND/DSD/NI/DH/N/1/Z,9435,CSTPOY2606000166,POY,253,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606001440,PTY,PTY 150/48/RND/DSD/HIM/LTDH/N/1/Z,9327,CSTPOY2606000828,POY,915,1,1,3.028657,CALCULATED,2.028657
CSTPTY2606000580,PTY,PTY 150/48/RND/DSD/NI/DH/N/1/Z,8467,CSTPOY2606000935,POY,1022,1,1,3.028657,CALCULATED,2.028657
